Sport,Naam,Website,Naam accommodatie,Adres accommodatie,Postcode accommodatie,Plaats accommodatie,Stadsdeel,Aangepast sporten,KvK,Stadspas,x,y,Sport_en,district_code,Count,Meta_Cat,Sub_Cat,All,Sport_count,sport_count_in_district
Judo,Luki Goshi,www.lukigoshi.nl,Sporthal Wethouder Verheij,Polderweg 300,1093KP,Amsterdam,Oost,,34185499.0,,4.93135106,52.35788575,Judo,M,1,physical sports,combat sports and martial arts,All Sports,45,10
Judo,Judo Academie Amsterdam,www.judoacademieamsterdam.nl,Sportpark Sloten ,Sloterweg 1043T,1066CC,Amsterdam,Nieuw-West,,56080212.0,ja,4.80943351,52.34013284,Judo,F,1,physical sports,combat sports and martial arts,All Sports,45,10
Judo,Judo Academie Amsterdam,www.judoacademieamsterdam.nl,Gymzaal Theophile de Bockstraat 100,Theophile de Bockstraat 100,1058VC,Amsterdam,Zuid,,56080212.0,ja,4.84614077,52.35510924,Judo,K,1,physical sports,combat sports and martial arts,All Sports,45,4
Judo,Judo Academie Amsterdam,www.judoacademieamsterdam.nl,Instituut Schreuder,Van de Veldestraat 10,1071CW,Amsterdam,Zuid,,56080212.0,ja,4.87990158,52.35897068,Judo,K,1,physical sports,combat sports and martial arts,All Sports,45,4
Judo,Judoschool Onaji,www.judoschoolonaji.nl,Hogendorp Sportcentrum,Van Hogendorpstraat 921,1051CE,Amsterdam,West,,56001185.0,ja,4.86758379,52.38164722,Judo,E,1,physical sports,combat sports and martial arts,All Sports,45,9
Judo,Judoschool Onaji,www.judoschoolonaji.nl,Gymzaal Rosa Boekdrukker,Vancouverstraat 3,1056DT,Amsterdam,West,,56001185.0,ja,4.855348,52.3731714,Judo,E,1,physical sports,combat sports and martial arts,All Sports,45,9
Judo,Fuyiama,www.fuyiama.nl,Gymzaal Wachterliedpaviljoen,Wachterliedplantsoen 1,1055SB,Amsterdam,West,,34138064.0,ja,4.85384756,52.37763867,Judo,E,1,physical sports,combat sports and martial arts,All Sports,45,9
Judo,Sportcentrum Pleizier,www.sportcentrumpleizier.nl,Gymzaal Holendrecht,Wisseloordplein 4,1106MH,Amsterdam,Zuidoost,,40538671.0,ja,4.9886486,52.29700286,Judo,T,1,physical sports,combat sports and martial arts,All Sports,45,2
Judo,Judo Academie Amsterdam,www.judoacademieamsterdam.nl,BS de Ark,Zuid Hollandstraat 7,1082EK,Amsterdam,Zuid,,56080212.0,ja,4.87474072,52.32662842,Judo,K,1,physical sports,combat sports and martial arts,All Sports,45,4
Judo,Oska ,www.bloemenkwartier.nl,Buurthuis het Anker,Wingerdweg 260 B,1032AN,Amsterdam,Noord,,40535396.0,,4.91871302,52.39671714,Judo,N,1,physical sports,combat sports and martial arts,All Sports,45,8
Kaatsen,Amsterdamse Kaatsclub,www.kaatsclubamsterdam.nl,Sportpark De Eendracht,Bok de Korverweg 6,1067HR,Amsterdam,Nieuw-West,,,,4.78639297,52.37827918,Bounce,F,1,physical sports,acro sports,All Sports,1,1
Kanoën,Sloterplas,www.kanoverenigingsloterplas.nl,Clubhuis,Christoffel Plantijngracht 1,1065DA,Amsterdam,Nieuw-West,,40530649.0,,4.81604407,52.35894943,Canoeing,F,1,physical sports,aquatic & paddle sports,All Sports,10,3
Kanoën,Watersportcentrum Sloterplas,www.watersportcentrumsloterplas.nl,Watersportcentrum,Christoffel Plantijngracht 4,1065DA,Amsterdam,Nieuw-West,,,,4.81589472,52.36028789,Canoeing,F,1,physical sports,aquatic & paddle sports,All Sports,10,3
Kanoën,Gaasperplas,www.kvgaasperplas.nl,Clubhuis,Langbroekpad 2,1108EA,Amsterdam,Zuidoost,,40533116.0,,4.97986793,52.30497207,Canoeing,T,1,physical sports,aquatic & paddle sports,All Sports,10,1
Kanoën,Amstelsport,www.amstelsport.nl/buitensport-activiteiten/kano,Amstelsport,Ouderkerkerdijk,1096CR,Amsterdam,Oost,,,,4.9144883,52.33948529,Canoeing,M,1,physical sports,aquatic & paddle sports,All Sports,10,5
Kanoën,Sportmomentje,www.sportmomentje.nl,Jeugdland Amsterdam,Valentijnkade 131,1095KH,Amsterdam,Oost,,63649055.0,,4.95573736,52.35901971,Canoeing,M,1,physical sports,aquatic & paddle sports,All Sports,10,5
Kanoën,Kanovereniging Zeeburg,www.kvzeeburg.nl,Clubgebouw KVZ,Veemarkt 76A,1019DD,Amsterdam,Oost,,,,4.93630131,52.36743224,Canoeing,M,1,physical sports,aquatic & paddle sports,All Sports,10,5
Kanoën,Viking,www.kvviking.nl,Sportpark Kadoelen,Vikingpad 40,1034VG,Amsterdam,Noord,,40532948.0,,4.91523502,52.41289006,Canoeing,N,1,physical sports,aquatic & paddle sports,All Sports,10,1
Kanoën,Kano & SUP Amsterdam/Kanoschool.nl,www.kanoschool.nl,Roeicentrum Berlagebrug,Weesperzijde 1094,1097DS,Amsterdam,Oost,,35029626.0,,4.91299394,52.34833311,Canoeing,M,1,physical sports,aquatic & paddle sports,All Sports,10,5
Kanoën,Griffioen Outdoor,www.griffioenoutdoor.nl,Griffioen Outdoor,Willinklaan 7,1067SL,Amsterdam,Nieuw-West,,32120847.0,,4.80333655,52.37081422,Canoeing,F,1,physical sports,aquatic & paddle sports,All Sports,10,3
Kanoën,Kano op IJburg,www.kanoopijburg.nl,Kano op IJburg,Zandzeggestraat 3,1087SL,Amsterdam,Oost,,34368596.0,,5.0054329,52.34448074,Canoeing,M,1,physical sports,aquatic & paddle sports,All Sports,10,5
Karate,Nippon Karatedo Genwakai,www.genwakai.eu,Gymzaal MFC Binnenhof,Arent Janszoon Ernststraat 112,1082LP,Amsterdam,Zuid,,,,4.87822551,52.33231476,Karate,K,1,physical sports,combat sports and martial arts,All Sports,18,7
Karate,Nippon do,www.nippondo.nl,Sportschool,Derde Schinkelstraat 18,1075TL,Amsterdam,Zuid,,,,4.85491422,52.35302791,Karate,K,1,physical sports,combat sports and martial arts,All Sports,18,7
Karate,Karateschool Fightin' Nabil,www.fightinnabil.nl,Dojo Sportcentrum Calland,Eliza van Calcarstraat 2,1068RR,Amsterdam,Nieuw-West,,51100053.0,,4.80713356,52.35443917,Karate,F,1,physical sports,combat sports and martial arts,All Sports,18,3
Karate,ki club.cool,www.martialart.nl,Burghtschool,Herengracht 34,1015BL,Amsterdam,Centrum,,34214965.0,,4.89073943,52.3782863,Karate,A,1,physical sports,combat sports and martial arts,All Sports,18,3
Karate,Iko Kyokushinkaikan Nederland,www.ikonederland.nl,Sportzaal Montessori Lyceum Amsterdam,Hobbemakade 54,1071XL,Amsterdam,Zuid,,58537953.0,,4.88618062,52.3554203,Karate,K,1,physical sports,combat sports and martial arts,All Sports,18,7
Karate,Budo lifestyle karate,www.budolifestyle.nl ,Gymzaal Houdringe,Houdringe 2,1025BA,Amsterdam,Noord,,,ja,4.94584032,52.40062309,Karate,N,1,physical sports,combat sports and martial arts,All Sports,18,2
Karate,Stichting Budo Lifestyle,www.budolifestyle.nl,Montessori Boven 't IJ,Kampina 5,1025DD,Amsterdam,Noord,,34302800.0,ja,4.94011121,52.40339676,Karate,N,1,physical sports,combat sports and martial arts,All Sports,18,2
Karate,Shuri Ryu Amsterdam,www.shuriryu.nl/karate/amsterdam,9e Montessorischool,Karel du Jardinstraat 74,1073TE,Amsterdam,Zuid,,,,4.89695645,52.35128612,Karate,K,1,physical sports,combat sports and martial arts,All Sports,18,7
Karate,Stichting Evolution Sports,www.evolutionsports.nl,Sportzaal Klateringpad 1-3,Klateringpad 1-3,1104KW,Amsterdam,Zuidoost,,34120573.0,ja,4.97310349,52.31497894,Karate,T,1,physical sports,combat sports and martial arts,All Sports,18,2
Karate,Shin Ju Karate Do Amsterdam,www.shin-ju.nl,Parelschool,Kleine Wittenburgerstraat 100,1018LZ,Amsterdam,Centrum,,,,4.92099999,52.37065292,Karate,A,1,physical sports,combat sports and martial arts,All Sports,18,3
Karate,Sportschool Van den Berg,www.fitnessamsterdamwest.nl,Sportschool,Korte Geuzenstraat 7,1056KR,Amsterdam,West,,,,4.86461147,52.37089382,Karate,E,1,physical sports,combat sports and martial arts,All Sports,18,1
Karate,Dojo Suhari,www.wadoryu.nl,Sportcentrum De Pijp,Lizzy Ansinghstraat 88,1072RD,Amsterdam,Zuid,,,,4.89371511,52.34975372,Karate,K,1,physical sports,combat sports and martial arts,All Sports,18,7
Karate,Shuri Ryu Amsterdam,www.shuriryu.nl/karate/amsterdam,Sportcentrum De Pijp,Lizzy Ansinghstraat 88,1072RD,Amsterdam,Zuid,,,,4.89371511,52.34975372,Karate,K,1,physical sports,combat sports and martial arts,All Sports,18,7
Karate,Shin-ShinBuKen budovereniging,www.shin-shinbuken.nl,Budovereniging Shin-ShinBuKen,Lodewijk van Deysselstraat 107,1064HM,Amsterdam,Nieuw-West,,,,4.81047224,52.37764394,Karate,F,1,physical sports,combat sports and martial arts,All Sports,18,3
Karate,St. Budo Lifestyle,www.budolifestyle.nl,Gymzaal Louis Bouwmeesterschool,Louis Bouwmeesterstraat 14,1065KW,Amsterdam,Nieuw-West,,,,4.82076845,52.35570058,Karate,F,1,physical sports,combat sports and martial arts,All Sports,18,3
Karate,Stichting Karate Zuidoost,www.karatezuidoost.nl,Gymzaal Mijehof 300,Mijehof 300,1106HW,Amsterdam,Zuidoost,,56917708.0,,4.96843048,52.30042026,Karate,T,1,physical sports,combat sports and martial arts,All Sports,18,2
Karate,Shotokan KarateCentrum,www.skca.org,Theo Thijssenschool,Palmstraat 13,1015HP,Amsterdam,Centrum,,40535208.0,,4.88432725,52.38166558,Karate,A,1,physical sports,combat sports and martial arts,All Sports,18,3
Karate,Shin-Karasukai,www.shin-karasukai.nl,Gymzalen Willem Witsenstraat 6-8,Willem Witsenstraat 6-8,1077AZ,Amsterdam,Zuid,,,,4.87034696,52.35123583,Karate,K,1,physical sports,combat sports and martial arts,All Sports,18,7
Kickboksen,Legendary Sports,www.legendarysports.nl,Legendary Sports,Abraham Staalmanplein 2,1066AG,Amsterdam,Nieuw-West,,59894318.0,ja,4.8280858,52.34980343,Kickboxing,F,1,physical sports,combat sports and martial arts,All Sports,15,4
Kickboksen,Personal Fit020,https://www.facebook.com/pg/Personalfit020/about/?ref=page_internal,De Tagerijn,Balboastraat 18,1057VW,Amsterdam,West,,73077666.0,ja,4.85536453,52.3693427,Kickboxing,E,1,physical sports,combat sports and martial arts,All Sports,15,3
Kickboksen,Ettaki Gym,www.ettakigym.nl,Ettaki Gym,Bilderdijkkade 59-61,1053VJ,Amsterdam,West,,55971148.0,ja,4.87077304,52.36759539,Kickboxing,E,1,physical sports,combat sports and martial arts,All Sports,15,3
Kickboksen,Francois Lubbers,www.fightdistrict.nl,Fight District,Danzigerbocht 45A,1013AM,Amsterdam,West,,73626996.0,ja,4.87487881,52.39647831,Kickboxing,E,1,physical sports,combat sports and martial arts,All Sports,15,3
Kickboksen,Ajuau Etta Gym,www.ajuauetta.nl/index.html,Sportcentrum Caland,Eliza van Calcarstraat 2,1068RR,Amsterdam,Nieuw-West,,55069029.0,,4.80713356,52.35443917,Kickboxing,F,1,physical sports,combat sports and martial arts,All Sports,15,4
Kickboksen,Fighting Team Fyeet,www.fightingteamfyeet.nl,Kimekai Gym,Erich Salomonstraat 432,1087JA,Amsterdam,Oost,,65456017.0,ja,4.99984093,52.35504689,Kickboxing,M,1,physical sports,combat sports and martial arts,All Sports,15,6
Kickboksen,Kimekai Gym,www.kimekaigym.nl,Kimekai Gym,Erich Salomonstraat 432,1087JA,Amsterdam,Oost,,34283199.0,ja,4.99984093,52.35504689,Kickboxing,M,1,physical sports,combat sports and martial arts,All Sports,15,6
Kickboksen,Stichting Evolution Sports,www.evolutionsports.nl,Gymzaal Faas Wilkesstraat 453,Faas Wilkesstraat 453,1095MD,Amsterdam,Oost,,34120573.0,ja,4.97028657,52.37229936,Kickboxing,M,1,physical sports,combat sports and martial arts,All Sports,15,6
Kickboksen,Unite Fit,www.unitefit.nl,Unite Fit,Jan de Louterstraat 15,1063KX,Amsterdam,Nieuw-West,,62013718.0,ja,4.81815013,52.37902026,Kickboxing,F,1,physical sports,combat sports and martial arts,All Sports,15,4
Kickboksen,Eastbound Gym,www.eastboundgym.nl,Eastbound Gym,Linnaeusstraat 35F,1093EE,Amsterdam,Oost,,60048751.0,,4.92442497,52.3618561,Kickboxing,M,1,physical sports,combat sports and martial arts,All Sports,15,6
Kickboksen,Fightclub NDSM,www.fightclubndsm.nl,Fightclub NDSM,Metaalbewerkerweg 19,1032KW,Amsterdam,Noord,,,,4.90673364,52.40125286,Kickboxing,N,1,physical sports,combat sports and martial arts,All Sports,15,1
Kickboksen,Samurai Sports,www.samuraisports.nl,Gymzaal,Nieuwe Laan 34,1068BZ,Amsterdam,Nieuw-West,,52505634.0,ja,4.79905217,52.36281186,Kickboxing,F,1,physical sports,combat sports and martial arts,All Sports,15,4
Kickboksen,King’s Gym Amsterdam,Kingsgym-amsterdam.nl,King's Gym,Pretoriusstraat 88,1092GL,Amsterdam,Oost,,75515202.0,ja,4.92093527,52.35462679,Kickboxing,M,1,physical sports,combat sports and martial arts,All Sports,15,6
Kickboksen,Sports Institute Atletico Amsterdam,www.atleticoamsterdam.nl,USC Amstelcampus,Tweede Boerhaavestraat 10,1091AN,Amsterdam,Oost,,53040813.0,ja,4.91002045,52.35863353,Kickboxing,M,1,physical sports,combat sports and martial arts,All Sports,15,6
Kickboksen,Arenagym,arenagym.nl,,Lemelerbegweg 32,1101AH,Amsterdam,Zuidoost,,,,4.94114853,52.30277302,Kickboxing,T,1,physical sports,combat sports and martial arts,All Sports,15,1
Klimsport,Monk Bouldergym,monk.nl/amsterdam,Monk Bouldergym Amsterdam,Aambeeldstraat 26,1021KB,Amsterdam,Noord,,,,4.92940664,52.38347556,Climbing,N,1,physical sports,climbing,All Sports,11,1
Klimsport,The Treeclimbing Company,www.thetreeclimbingcompany.com,Amstelpark,Amstelpark 1,1083HZ,Amsterdam,Zuid,,53870271.0,,4.89146704,52.33158005,Climbing,K,1,physical sports,climbing,All Sports,11,2
Klimsport,The Treeclimbing Company,www.thetreeclimbingcompany.com,Sportpark De Eendracht,Bok de Korverweg 6,1067HR,Amsterdam,Nieuw-West,,53870271.0,,4.78639297,52.37827918,Climbing,F,1,physical sports,climbing,All Sports,11,5
Klimsport,Adventure Park Amsterdam,www.projectadventure.nl,Sportpark De Eendracht,Bok de Korverweg 6,1067HR,Amsterdam,Nieuw-West,,,,4.78639297,52.37827918,Climbing,F,1,physical sports,climbing,All Sports,11,5
Klimsport,Fun Forest,www.funforest.nl,Amsterdamse Bos,Bosbaanweg 3,1182DA,Amstelveen,Zuid,,34320277.0,,4.85616327,52.32750822,Climbing,K,1,physical sports,climbing,All Sports,11,2
Klimsport,Klimmuur Centraal,www.deklimmuur.nl,Klimmuur Centraal,Dijksgracht 2,1019BS,Amsterdam,Centrum,,,,4.91168526,52.37661966,Climbing,A,1,physical sports,climbing,All Sports,11,1
Klimsport,Mountain Network Amsterdam,mountain-network.nl/klimcentra/locaties/klimhal-amsterdam,Mountain Network Amsterdam,Erasmusgracht 297,1061MD,Amsterdam,Nieuw-West,,,,4.84213872,52.37499876,Climbing,F,1,physical sports,climbing,All Sports,11,5
Klimsport,Klimhal Amsterdam,www.klimhalamsterdam.nl,Sloterdijk,Naritaweg 48,1043BZ,Amsterdam,Nieuw-West,,,,4.82793429,52.38810853,Climbing,F,1,physical sports,climbing,All Sports,11,5
Klimsport,Universitair Sportcentrum,www.usc.uva.nl,Universitair Sportcentrum,Science Park 306,1098XH,Amsterdam,Oost,,,,4.95629984,52.35564969,Climbing,M,1,physical sports,climbing,All Sports,11,1
Klimsport,Het Lab,www.deklimmuur.nl,Het Lab,Transformatorweg 32,1014AK,Amsterdam,West,,,,4.85124042,52.39230801,Climbing,E,1,physical sports,climbing,All Sports,11,1
Korfbal,Oranje Nassau,www.oranjenassau.net,Sportpark 't Loopveld,Aanloop 1,1183SZ,Amsterdam,Zuid,,40531836.0,,4.88697187,52.31967237,Korfball,K,1,physical sports,basketball family,All Sports,11,3
Korfbal,AW/DTV,www.awdtv.nl,Sportpark Drie Burg,Drie Burgpad 7,1097HK,Amsterdam,Oost,,40539272.0,ja,4.93336689,52.34019666,Korfball,M,1,physical sports,basketball family,All Sports,11,2
Korfbal,a.s.v. Swift,www.swiftkorfbal.nl,Sporthal Zeeburg,Insulindeweg 1001,1095DH,Amsterdam,Oost,,40531826.0,,4.95130945,52.36594199,Korfball,M,1,physical sports,basketball family,All Sports,11,2
Korfbal,AKC Blauw Wit,www.akcblauwwit.nl,Sporthal Blauw Wit,Joos Banckersweg 18A,1056EP,Amsterdam,West,G-Korfbal,40531926.0,ja,4.85669711,52.3757839,Korfball,E,1,physical sports,basketball family,All Sports,11,2
Korfbal,SKVA Studenten Korfbal Vereniging Amsterdam,www.skvamsterdam.nl,Sporthal Blauw Wit,Joos Banckersweg 18 A,1056EP,Amsterdam,Zuid,,34176218.0,,4.85669711,52.3757839,Korfball,K,1,physical sports,basketball family,All Sports,11,3
Korfbal,Sporting West,www.sportingwest.nl,CultuurparkWestergasfabriek,Klönne plein 10-12,1014DD,Amsterdam,West,,40530171.0,ja,4.87041182,52.38725893,Korfball,E,1,physical sports,basketball family,All Sports,11,2
Korfbal,Vlug en Vaardig,www.vlugenvaardig.nl,Sportpark Melkweg,Meteorenweg 276,1035RN,Amsterdam,Noord,,40531767.0,ja,4.87261375,52.42049819,Korfball,N,1,physical sports,basketball family,All Sports,11,1
Korfbal,a.s.v. Swift,www.swiftkorfbal.nl,Sportpark Parkschouwburg,Plantage Parklaan 20a,1018ST,Amsterdam,Centrum,,40531826.0,,4.90974937,52.3681904,Korfball,A,1,physical sports,basketball family,All Sports,11,1
Korfbal,AW/DTV,www.awdtv.nl,Sporthal Gaasperdam,Ravenswaaipad 5,1106AW,Amsterdam,Zuidoost,,40539272.0,ja,4.97825726,52.29676965,Korfball,T,1,physical sports,basketball family,All Sports,11,1
Korfbal,Triaz,www.triaz.nl,Sportpark Van Heenvlietlaan,Van Heenvlietlaan 6,1083CL,Amsterdam,Zuid,,34163529.0,,4.88191651,52.33065251,Korfball,K,1,physical sports,basketball family,All Sports,11,3
Korfbal,AKC Rohda,www.rohda.com,Sportpark Ookmeer,Willinklaan 4,1067SL,Amsterdam,Nieuw-West,,40530320.0,ja,4.80249217,52.3702618,Korfball,F,1,physical sports,basketball family,All Sports,11,1
Kung-fu,Sportschool Ken,www.kenkungfu.nl,Gymzaal Akersluis 1B,Akersluis 1B,1066ER,Amsterdam,Nieuw-West,,34335964.0,,4.79495355,52.34449717,Kung-fu,F,1,physical sports,combat sports and martial arts,All Sports,4,4
Kung-fu,Associatie Wing-Chun Kung-Fu,www.wing-chun.nl,Gymzaal Akerwateringstraat 2,Akerwateringstraat 2,1069GE,Amsterdam,Nieuw-West,,,,4.78498999,52.35505659,Kung-fu,F,1,physical sports,combat sports and martial arts,All Sports,4,4
Kung-fu,Golden Dragon,www.goldendragonkungfu.nl,Gymzaal OBS Narcis Querido,Jan den Haenstraat 41,1055WC,Amsterdam,Nieuw-West,,,,4.8606342,52.37937858,Kung-fu,F,1,physical sports,combat sports and martial arts,All Sports,4,4
Kung-fu,Golden Dragon,www.goldendragonkungfu.nl,"Sloterpark, noordwestzijde",Sloterparkbadlaan,1064GV,Amsterdam,Nieuw-West,,,,4.8213286,52.37371302,Kung-fu,F,1,physical sports,combat sports and martial arts,All Sports,4,4
Kunstschaatsen,Ekijsa,www.ekijsa.eu,Jaap Edenhal,Radioweg 64,1098NJ,Amsterdam,Oost,,41204305.0,,4.94536705,52.34897301,Skating,M,1,physical sports,ice sports,All Sports,23,18
Kunstschaatsen,F.S.A.,www.figureskatingamsterdam.com,Jaap Edenhal,Radioweg 64,1098NJ,Amsterdam,Oost,,,,4.94536705,52.34897301,Skating,M,1,physical sports,ice sports,All Sports,23,18
Lacrosse,Amsterdam Lions Lacrosse,www.amsterdamlacrosse.nl,"Soccer club ""De Meer""",Drie Burgpad 3,1097HK,Amsterdam,Oost,,,,4.93150923,52.34105234,Lacrosse,M,1,physical sports,stick and ball games,All Sports,2,2
Lacrosse,Amsterdam Lacrosse,www.amsterdamlacrosse.nl,Sportpark Middenmeer,Radioweg 71,1098NG,Amsterdam,Oost,,34209874.0,ja,4.94335947,52.35157968,Lacrosse,M,1,physical sports,stick and ball games,All Sports,2,2
Multisport,Monkey Moves,www.monkeymoves.nl,Apollohal,Apollolaan 4,1077BA,Amsterdam,Zuid,,65161750.0,"ja
",4.88444373,52.34806995,Multisport,K,1,physical sports,others,All Sports,3,2
Multisport,Monkey Moves,www.monkeymoves.nl,Gymzaal Arent Janszoon Ernstraat,Arent Janszoon Ernststraat 112,1082LP,Amsterdam,Zuid,,65161750.0,"ja
",4.87822551,52.33231476,Multisport,K,1,physical sports,others,All Sports,3,2
Multisport,Monkey Moves,www.monkeymoves.nl,Gymzaal Welnastraat 845,Welnastraat 845,1096GJ,Amsterdam,Oost,,65161750.0,"ja
",4.9187967,52.33972138,Multisport,M,1,physical sports,others,All Sports,3,1
Onderwatersport,Divection,www.divection.nl,De Mirandabad,De Mirandalaan 9,1079PA,Amsterdam,Zuid,,34148326.0,,4.90227468,52.33873416,Underwater Sports,K,1,physical sports,aquatic & paddle sports,All Sports,12,2
Onderwatersport,Divection,www.divection.nl,Zuiderbad,Hobbemastraat 26,1071ZC,Amsterdam,Zuid,,34148326.0,,4.88602646,52.35867321,Underwater Sports,K,1,physical sports,aquatic & paddle sports,All Sports,12,2
Onderwatersport,Amsterdam O.V. ,www.ova-amsterdam.nl,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,,,4.81712029,52.37001857,Underwater Sports,F,1,physical sports,aquatic & paddle sports,All Sports,12,6
Onderwatersport,Aqua Diving ,www.aquadiving.eu,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,,,4.81712029,52.37001857,Underwater Sports,F,1,physical sports,aquatic & paddle sports,All Sports,12,6
Onderwatersport,Diving Dutchman,www.divingdutchman.com,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,,,4.81712029,52.37001857,Underwater Sports,F,1,physical sports,aquatic & paddle sports,All Sports,12,6
Onderwatersport,Duikteam Manta,www.manta.nl,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,40531820.0,,4.81712029,52.37001857,Underwater Sports,F,1,physical sports,aquatic & paddle sports,All Sports,12,6
Onderwatersport,Onderwater Jagers Club,www.ojc.nl,Sloterparkbad,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,40530413.0,,4.81712029,52.37001857,Underwater Sports,F,1,physical sports,aquatic & paddle sports,All Sports,12,6
Onderwatersport,Duikteam Amsterdam,www.duikteamamsterdam.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,,,4.91872836,52.39826964,Underwater Sports,N,1,physical sports,aquatic & paddle sports,All Sports,12,4
Onderwatersport,Duikteam Down Under,www.down-under.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,33222250.0,,4.91872836,52.39826964,Underwater Sports,N,1,physical sports,aquatic & paddle sports,All Sports,12,4
Onderwatersport,Duikteam Thalassa,www.thalassa.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,41207942.0,,4.91872836,52.39826964,Underwater Sports,N,1,physical sports,aquatic & paddle sports,All Sports,12,4
Onderwatersport,A.G.T. Onderwatersport,www.agt-onderwatersport.nl,Hogeschool van Amsterdam,Willinklaan 5,1067SL,Amsterdam,Nieuw-West,,,,4.80306224,52.37141402,Underwater Sports,F,1,physical sports,aquatic & paddle sports,All Sports,12,6
Paardensport,Ruitervereniging Zunderdorp,www.rvzunderdorp.nl,Manege,Broekergouw 1,1027AH,Amsterdam,Noord,,40533008.0,,4.97904049,52.41585389,Equestrian,N,1,physical sports,others,All Sports,9,4
Paardensport,Manege Geuzeneiland,www.manege-geuzeneiland.nl,Manege Geuzeneiland,Geleijn Bouwenszstraat 2,1067PJ,Amsterdam,Nieuw-West,,54161908.0,,4.80663597,52.37227748,Equestrian,F,1,physical sports,others,All Sports,9,3
